IFS_code;Country;Year;totimp;impfrau;impfrbe;impfrbelu;impfrfi;impfrfr;impfrgr;impfrgc;impfrir;impfrit;impfrnt;impfrpo;impfrsp;impfras;impfrca;impfrde;impfrja;impfrnz;impfrno;impfrsw;impfrsz;impfruk;impfrus;impfrch;impfrbr;impfrme;impfreger;totexp;exptoau;exptobe;exptobelu;exptofi;exptofr;exptoge;exptogr;exptoir;exptoit;exptont;exptopo;exptosp;exptoas;exptoca;exptode;exptoja;exptonz;exptono;exptosw;exptosz;exptouk;exptous;exptoch;exptobr;exptomex;exptoeger;impfrko;exptoko;Nominal GDP;Real GDP
156;Canada;20051;333506.334;1128.89391;1569.907273;;1070.216542;4366.462449;8988.413098000001;127.337208;1800.597809;4014.927949;1338.357273;277.201988;1050.024579;1526.416219;;1380.360875;12958.320716;490.34321;5284.64393;2008.461853;1863.458812;9120.577401000001;188309.493952;25900.695814;2762.844461;12793.460819;;360742.33;372.769072;1892.970931;;358.399043;2096.394209;2677.159179;115.097829;346.133351;1591.232149;1812.177987;136.460746;985.95512;1355.443735;;240.168496;7580.88299;296.160352;1277.032963;398.258986;876.874165;6824.637389;302387.502764;5958.940581;912.007883;2787.055273;;4707.547249;2334.817918;1421590;405294
156;Canada;20052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20061;371007.294;1330.609048;1836.012729;;1043.040923;4849.941066;10445.642344;191.220776;2390.962294;4594.3658;1487.779557;333.394812;1312.342815;1487.359423;;1333.788716;14331.479484;461.602732;5107.959135;2203.417205;2003.624763;10178.17674;203439.89304;32277.263652;3186.573082;14978.652023;;388294.62;402.906112;2127.573307;;418.407377;2541.824538;3488.406524;135.829541;336.062429;1662.668707;2703.730249;132.876052;1048.196984;1623.314874;;276.432802;8312.869742000001;338.873137;1666.866425;402.947656;955.861893;8943.343424000001;316649.359889;6880.164793;1171.180359;3858.677849;;5394.26447;2899.029229;1496604;420649
156;Canada;20062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20071;403255.4732;1418.33163;2334.379401;;852.335453;5053.131641;11429.060439;133.123008;2410.26595;4996.913727;1747.564242;344.476285;1258.87915;1773.39007;;1320.535115;15302.497364;506.273244;5311.406868;2084.958752;2255.134868;11377.804675;218191.843361;38053.864256;3345.670084;17048.792534;;420325.81;378.934161;2785.912435;;681.239633;2921.727245;3614.185564;146.599178;326.360638;2400.827112;3747.106084;165.934018;1141.902662;1637.688377;;367.454701;8598.340193;377.414909;3430.404781;509.475476;1370.481658;11923.697196;331755.997794;8908.745707;1412.356972;4634.956494;;5336.567228;2815.409234;1577661;426434
156;Canada;20072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20081;432734.5439;1513.075367;2215.630559;;849.10943;5909.127365;12696.689964;137.714869;2005.894485;5108.386567;2183.29357;441.40506;1712.067248;1650.272845;;1732.830991;15299.271867;482.334587;6278.385922;2265.271846;2773.936836;12545.689957;226900.836447;42266.216745;2663.804129;17737.689616;;456391.43;448.922192;3203.845625;;950.002386;3046.034082;4169.160678;141.13063;433.159357;2202.860262;3499.720972;196.057622;1071.931148;2011.137663;;400.577815;10418.623344;431.583068;2716.152821;542.557735;1207.560874;12300.304853;354656.281079;9922.351220000001;2432.740154;5490.481577;;5980.056817;3599.262158;1657041;433196.5
156;Canada;20082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20091;340733.519;1103.952617;1356.029946;;882.629337;5234.860065;10057.23431;131.352245;2034.914375;4142.700162;1741.445411;303.126628;1240.886472;1520.106404;;1527.50831;11495.235892;422.937259;3342.013769;1671.820173;3201.348216;8768.801039;174043.651359;37047.855018;2416.661874;15513.622432;;316465.03;340.42501;1657.128839;;290.703526;2331.442303;3294.346564;98.25648099999999;471.1726;1559.476855;2437.161664;176.172963;983.176158;1567.469606;;541.770586;7292.251944;266.537013;1568.852464;340.214585;1046.420929;10606.215369;237671.999618;9769.883282999999;1425.589939;4237.953249;;5544.473111;3092.430184;1571334;423456
156;Canada;20092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20101;415668.4043;1209.443807;1795.280933;;1109.791304;5600.302681;11637.478792;146.655702;1516.969968;4801.41801;1722.890333;320.651943;1507.533338;1667.829104;;1942.252411;13848.272475;460.568293;2926.184852;2156.723119;3031.135237;11046.100671;209329.454483;45834.875285;3392.147759;22774.639507;;387476.26;356.780678;2095.102972;;389.321935;2282.636942;3823.559878;111.469642;320.096288;1861.981136;3172.044592;290.501792;952.807953;1699.418928;;300.204163;8932.211307;312.138736;2458.841242;460.730876;1496.845024;15915.254841;290070.607921;12884.305875;2487.305294;4863.732872;;6333.240436;3605.092224;1666048;430760.3
156;Canada;20102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20111;478665.5047;1370.307466;1786.680431;;1822.977687;5943.275452;13731.355998;180.550426;1304.189729;5474.49437;2745.311517;381.672761;1873.901574;1893.942988;;1556.36132;13959.160759;591.253288;4642.8382;2422.731031;3383.665358;11099.974054;237329.393809;51582.752181;4173.943471;26332.717898;;451321.99;393.195832;2417.206075;;761.056297;3111.941678;3994.952494;89.138941;377.037209;1991.995348;4858.186336;226.573834;982.363567;1918.663739;;276.480428;10786.26025;385.030315;2827.375745;486.742224;1148.824454;18983.225511;332538.020389;16952.640467;2873.266145;5541.881846;;7167.428899;5157.08941;1774063;444287
156;Canada;20112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20121;490101.3391;1419.621272;1826.788671;;1111.002364;5320.787571;15167.662126;162.277243;1348.961362;5542.565719;3755.634049;328.602361;1854.85271;2203.410232;;1005.579972;15936.956774;566.381472;3968.380274;2216.96312;3797.098837;9053.991711000001;248076.950437;53807.135798;4214.952062;27081.271139;;454998.16;322.60537;2312.321178;;455.858689;3153.844213;3578.00365;98.41490500000001;317.100538;1709.86957;4561.686332;125.057382;920.263808;2037.79786;;333.712834;10366.834367;386.094503;2321.57541;447.61521;851.68656;18779.911486;339302.569112;19389.563504;2609.287753;5393.74555;;6756.51565;3717.788417;1827201;455139.5
156;Canada;20122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20131;489456.1668;1524.550795;1865.559445;;1340.745736;5537.313506;15842.370153;157.515601;1431.019015;5981.66089;3479.566755;385.966724;1723.674912;1853.043222;;1031.691058;14134.916125;529.411522;3872.2829;1980.432403;4081.547055;8682.546766;255043.42758;54212.551429;3728.659125;27488.817412;;458129.03;409.483498;2417.53319;;336.169143;3052.23382;3378.386695;86.261647;414.794802;1886.396251;3458.834678;301.486226;931.157044;1604.036597;;235.526578;10319.892714;384.225268;1999.177698;341.331229;1702.286429;13608.113544;347610.07476;19886.417381;2383.816531;5229.211285;;7556.140923;3393.355706;1902247;462301.5
156;Canada;20132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20141;489204.5964;1614.322078;1985.058703;;1350.376059;5678.640369;15332.154166;178.417015;1433.35361;6155.923202;3560.956232;457.746118;2109.77718;1385.142062;;1031.595091;12746.108228;589.593003;749.046213;1748.76421;3736.637786;8784.028586;266455.426969;56231.952103;3327.43092;27585.262415;;475214.3;247.122291;3193.998739;;540.731798;3003.167753;2843.95726;105.983274;458.888494;3785.282068;3475.491628;205.728048;1018.345341;1592.723718;;240.771202;9728.332567;374.693836;2027.601769;354.850724;1351.911728;13785.26138;364940.728886;17525.066081;1972.081753;4967.44503;;6962.763614;3789.273548;1994898;474473
156;Canada;20142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20151;445071.7805;1487.893133;1786.849449;;809.554135;5636.84573;14376.523592;189.352665;1378.764455;6110.32463;2845.801758;516.197439;1948.28267;1393.842259;;845.6870740000001;12263.774702;565.4695840000001;1415.491741;1547.319563;3756.942918;7624.757941;236520.494969;54329.227336;3095.020709;25833.325359;;408347.68;257.247338;2384.495209;;508.834321;2447.734945;2822.472307;88.81836800000001;472.753033;1763.361124;2786.074273;146.611378;879.9755280000001;1477.123938;;265.164983;7624.22134;370.037277;1466.767193;379.183476;936.392278;12505.507181;313259.463329;15802.4636;1769.991089;5135.899906;;6541.944298;3150.091334;1990441;484068.8
156;Canada;20152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20161;426868.2565;1400.90667;1774.825795;;678.079147;4785.713601;13809.687104;193.046002;1545.605559;6036.047209;2951.889459;448.63632;1911.996745;1604.333881;;821.190163;12659.603719;531.3953749999999;1265.803804;1642.81873;3606.752966;6589.655625;222766.692899;51489.059597;3095.325744;26531.532651;;389580.16;173.016248;2223.422552;;505.848384;2575.93779;3066.345903;62.680861;375.39026;1749.895651;2120.665583;194.338776;1348.175426;1464.091355;;286.834243;8101.674246;351.45977;1149.907377;403.513429;976.0016900000001;12909.743102;297540.490198;15817.399705;1543.80548;5765.397372;;8490.279438;3299.899863;2025535;487480.8
156;Canada;20162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20171;457380.0666;1538.644901;2588.624932;;948.86493;5012.972058;14487.5759;200.892869;1884.894196;6611.863765;3230.667911;470.367551;2277.35598;1547.299242;;1123.922731;14231.048761;577.485355;1726.537216;1793.746938;3588.833153;7122.299971;235610.309386;57802.956918;3837.884883;28743.745591;;418785.17;266.96358;1698.502546;;505.249858;2580.178986;3168.315292;74.530096;454.052866;1746.827129;2395.109027;206.792126;1256.57108;1537.350386;;312.056823;9104.705862999999;378.142753;1518.284444;565.8215279999999;1534.82332;13584.156183;320025.712132;18008.928973;1320.153582;5988.931076;;7015.194949;3925.777016;2140641;498194.5
156;Canada;20172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20181;485445.05;1711.815284;3634.405179;;1052.987241;5835.684412;15542.869875;220.400502;2360.606039;7263.177446;3653.963705;508.851399;2408.470448;1710.094011;;1210.654973;13643.945547;612.538818;1394.488001;1943.041117;3751.3388;7396.212212;249140.694074;61557.341271;4484.260384;29922.748355;;447666.36;195.249823;2017.515284;;658.329288;2636.473109;3711.453517;88.214789;550.632961;2349.854936;3606.279473;295.656459;1655.971774;1544.598214;;278.767646;9965.835587;407.090577;1756.999646;425.808812;1437.377931;12583.848125;337813.845043;21218.057077;1680.490214;6332.236403;;7610.417917;4277.12602;2235675;512479
156;Canada;20182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20191;479227.8891;1835.987871;3941.517569;;848.535178;6913.844325;15286.879602;223.60817;2386.47298;7464.514462;3707.292001;521.607091;2771.433061;1859.420629;;1237.644387;13164.776716;624.201036;1206.008787;1825.170014;3952.150649;7208.933572;243293.139169;59794.843968;4315.178412;29349.362407;;446093.93;198.377131;2117.607226;;527.693744;2738.652679;4749.178316000001;99.755201;596.273842;2395.513209;3900.920729;215.068476;1133.252213;1698.66982;;205.925857;9465.006033;374.651038;1666.437316;340.362439;1081.074201;14847.662049;337582.9755;17434.671974;1700.398775;5503.464331;;7683.696162;4015.283478;2311294;522312.8
156;Canada;20192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20201;428466.7694;1519.024091;3422.849209;;788.900597;5104.525898;13606.582698;239.97252;2523.653791;7105.464233;2522.75632;471.033474;2385.125383;1865.048417;;1093.83059;10720.02268;642.436814;930.908506;1657.853626;4651.917435;6085.235671;209355.822052;60276.950974;5196.782183;23559.260126;;390141.06;138.562436;1710.34529;;495.565339;2768.791016;4741.340737;91.90128300000001;502.668745;2752.889995;4048.378267;146.057969;1055.202553;1591.557901;;220.990564;9191.418473;282.84058;1969.908704;306.696897;1351.150078;14943.3069;287075.587944;18764.670396;1592.810668;4562.671236;;7554.965801;3448.345222;2206764;519350.8
156;Canada;20202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Canada;20204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
924;China;19611;16;;;;;;;;;;;;;;;;;;;;;;;;;;15.2;13.6;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;;;;
924;China;19612;16;;;;;;;;;;;;;;;;;;;;;;;;;;15.2;13.6;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;;;;
924;China;19613;16;;;;;;;;;;;;;;;;;;;;;;;;;;15.2;13.6;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;;;;
924;China;19614;16;;;;;;;;;;;;;;;;;;;;;;;;;;15.2;13.6;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;;;;
924;China;19811;5857.8;196.3;;22.7;30.9;77.59999999999999;303.9;;.3;86.8;48.90000000000001;.1;13.5;;279.5000000000001;14.8;1692.4;60;14.8;22.30000000000001;57.4;51.9;1358.8;;36.5;33.1;38;4343.6;64.90000000000001;;26.6;6.4;53.3;185.3999999999999;2.600000000000002;1.299999999999999;60.2;135.9999999999999;.6;15.7;;41.2;8.9;943.5;6.1;4;15.4;14.9;87.3;256.2;;67.7;2.6;32.8;;;;
924;China;19812;6221.3;18.59999999999999;;42.4;18.3;107.2;390;10.7;2.4;105.3;37.29999999999998;3;22.2;285.3999999999999;336.0999999999999;3.8;1747.899999999999;66.90000000000001;.7;30.5;36.30000000000001;91.8;1306.899999999999;;10.7;30.3;34.5;5142.6;6.3;;25.4;7.2;72.3;192.3999999999999;2.900000000000001;1.8;70.5;138.2999999999999;1.2;17.49999999999999;47.69999999999999;56.8;10.6;1155.999999999999;6.2;4.8;15;25;130.1;384.7;;68.2;13.5;27.39999999999999;;;;
924;China;19813;4601.2;10.9;;35.2;6.899999999999999;137;361.8;;;81.2;11.8;2.8;8.5;135.7;302.6;14.80000000000001;1342.699999999999;23.79999999999999;9;43.3;43.9;38.6;914.7000000000001;;30.9;16.90000000000001;;5646;5.2;;25.6;5.7;84;208.8;2.3;1.700000000000001;60.3;96.40000000000001;.4000000000000001;23.9;49.8;40.4;10.7;1294;7;5.3;27.8;31;103.1;389.9;;136;13.6;22.29999999999999;;;;
924;China;19814;4950.2;6.5;;33.89999999999999;23.20000000000001;72.90000000000001;280.8;;2.7;71.09999999999999;22.1;.7999999999999998;29.8;137.8;252.8;20.3;1399.999999999999;23.19999999999999;.4;7.9;43.6;51.6;1101.999999999999;;39.4;57.7;19.10000000000001;6341.4;3.4;;40;6.6;75.5;248.3;5.8;1.8;67.2;88.2;.9;16.1;76;43.8;8.1;1353.1;9.199999999999999;5;16.5;46.7;92;474.3;;69.2;5;17.30000000000001;;;;
924;China;19821;4432.7;13.9;;22.8;13.1;47.6;249.1;;.6;107;24.8;1.6;19.9;192;184.8000000000001;10.9;962.4;46.4;7.199999999999997;15.5;41.1;47;1051.2;;31.7;11.7;46.9;5190.6;1.5;;43.7;5.9;68.2;183.8000000000001;5;1.400000000000001;66.3;71.2;.7;16.6;61.8;44.9;8.5;1203.7;8.300000000000001;4.9;13.5;15.6;75.59999999999999;365.5;;70.3;2.899999999999998;11.6;;;;
924;China;19822;5108.6;14.3;;19.5;2.4;38.99999999999999;240.9;.5;.3;89.59999999999999;17.7;1.2;12.5;285.6000000000002;325.8;14.4;994.6;37.1;18.2;12.8;41.5;96.8;1263.3;;43.7;16.2;25.6;5437;2;;33;7.3;75.8;180.4999999999999;3.3;1.4;64.40000000000001;82.09999999999999;.9;18.6;57.4;51.3;9;1191.7;7.9;5.6;14;23;74.90000000000001;521.1;;89.09999999999999;6.6;16.5;;;;
924;China;19823;4477.5;9;;27.3;17.69999999999999;55.3;202.8;.3;.1;64.5;18.5;3.8;26.3;191.8;332.4;10.2;944.3;13.5;4.999999999999998;27.4;42.5;52.1;1042.3;;26;11.4;13.4;5385.9;3.1;;30.29999999999999;8.199999999999999;57.9;210.8999999999999;4.7;1.499999999999999;45.7;66.59999999999999;1;14.3;45.3;29.5;10;1195.399999999999;7.4;6.1;18;17.9;81.8;402.7;;85.59999999999999;2.599999999999998;20;;;;
924;China;19824;4896.7;11;;94.09999999999999;9.1;89.2;274;1;3.700000000000002;58.9;26.1;1.499999999999999;32.1;244.6;396.3;9.000000000000002;1000.4;32.19999999999999;9.199999999999999;16;43.6;63.9;947.8;;31.1;14.3;50.1;5849.6;2.299999999999998;;35.6;8.300000000000001;78.7;198;9.9;1.499999999999999;59.8;73.8;.9;14.9;59;45.9;9.800000000000001;1215.6;8.199999999999999;4.599999999999996;16.7;51.8;75.59999999999999;475.4;;131.4;2;21.3;;;;
924;China;19831;4555.1;18.39999999999999;;65.3;19.09999999999999;231.8;279.2000000000001;.6000000000000002;.9000000000000002;72.59999999999999;26;3.6;74.8;202;333.3;102.2;953.4;55.3;8.300000000000004;27.8;46.3;93.59999999999999;745.3;;41.29999999999999;4.299999999999998;34.1;4504.1;2.2;;31.3;7.3;45.7;198;3.9;1.3;55.8;66.90000000000001;.8;10.4;40.9;37.7;8.6;1081.1;6.4;3.8;11;16.8;67.5;292;;87.59999999999999;2.2;16.79999999999999;;;;
924;China;19832;4916.1;17.20000000000001;;59.4;6.3;167.5999999999999;260.1;3.6;1.6;79;37.2;2.4;24.5;144.3999999999999;408.7;15.4;1243.799999999999;36.4;10.5;14.8;28.7;109.8;763.5;;15.5;7.3;48.7;5504.7;3.600000000000002;;34.7;7;60.7;215.5;3.800000000000001;1.100000000000001;52.6;107.7;.8;12.1;43.9;64.7;9.699999999999999;1028.3;5.7;4.2;14.2;17.1;354.1000000000003;467.9;;82.5;.6;9.699999999999999;;;;
924;China;19833;5463.8;15.9;;51.4;10.5;122.5;340.3999999999997;.3;2.5;59;22.7;2.8;25.9;103.6;390.7;14.8;1518.7;27.50000000000001;8.9;50.3;90.8;178.9;461.4;;99.5;14.7;39.7;5773.1;4.2;;32.9;7.4;65.2;219.8000000000001;7.6;1.700000000000001;58;67.5;.6;14.5;44.4;51.8;11;1083.9;5.6;6.4;15.2;23.1;90.2;471.4;;148.2;2.800000000000001;16.99999999999999;;;;
924;China;19834;6371.4;14.6;;60;19;117.2;328.8;.8;2.700000000000002;92.5;24.3;5;31.3;163.1;454.3;17.4;1779.3;26.5;20.30000000000001;50.9;62.4;177.3;782.8;;114.9;11.9;64.3;6311.5;4.2;;38.2;4.9;59.1;225.7999999999999;7;2.4;65.90000000000001;84;.3;12.7;52;53.9;11.4;1323.7;7.4;3.7;13.1;24.39999999999999;88.7;481.7;;42.8;.3;15.5;;;;
924;China;19841;5321.7;21.6;;48.5;19.2;91.90000000000001;270.7;8.800000000000001;.3;95.5;38.1;6.8;34.5;187.2;283;15.2;1500.2;38.8;9.699999999999999;47.1;44.2;96.40000000000001;866.8;;75;15.7;25.1;5566.4;3.2;;37.7;5.2;49.8;172.4;3.2;1.8;63.5;68.8;.5;28.3;57.2;69.2;16.7;1303.1;6.4;3.9;11.7;17.9;70;481;;87;1.9;16.1;;;;
924;China;19842;5794.1;33.8;;75.3;11.3;86.5;347.8;2.8;1.5;82.09999999999999;48.4;8.199999999999999;36.9;223;254.3;8.9;1783.3;46.9;12.2;25.7;51.2;84.5;796.3;;73.3;21.7;30.2;6290;5.6;;29.5;4.3;62.6;203.1;4.1;2.1;86.59999999999999;86.5;.8;11.5;46.4;67.5;9.699999999999999;1321.5;7.8;4;11.5;22.5;87;699;;109.5;.5;28.6;;;;
924;China;19843;6472.4;30.7;;53.5;26.9;92.40000000000001;283.2;12.2;2.6;111.5;31.9;5.3;52.8;238.8;264.3;29.5;1975.2;36.7;17.3;38.1;37.9;226.2;844.8;;131.7;18.3;32.7;6310.9;3.3;;35.4;6.1;62.4;202.8;5.7;1.1;74;77.8;.9;11.1;50.4;66.5;13.9;1287.1;8.5;6.2;20.2;28.7;83.2;570;;61.2;.6;21;;;;
924;China;19844;8365.2;55.3;;68.90000000000001;37.1;86.3;356.8;11.3;4.1;143.4;47.9;.2;76.59999999999999;247.7;260.4;35.9;2798.2;19.9;42.5;46.2;41.1;100.9;1329.2;;137;13.3;49.8;6654.4;5.4;;31.9;4.6;56;185.8;4.5;1.4;78.40000000000001;84;.5;23.9;64.40000000000001;54.4;12.6;1243.3;7.9;3.8;16.7;34.8;88.90000000000001;562.5;;123.6;6.6;27.3;;;;
924;China;19851;8363.9;20.2;;57.4;18.4;129.4;397.4;18.9;.7;153.7;43.9;4.1;101.6;169.1;351.9;19.5;3002.9;34.7;34;51.1;44;162.4;1123.3;;168.7;19.4;48.3;5539.8;4.1;;37.5;5.8;43.5;147.7;2.8;1.7;67;67.09999999999999;.5;11.6;41.4;55.6;24.2;1480;6.8;3.5;10.5;26.7;65.5;457.1;;105.9;7.3;15.3;;;;
924;China;19852;10021.2;33.5;;77.90000000000001;20.5;162;517.6;8.9;1;202.2;73.90000000000001;1.6;123.6;282.3;237.4;22.9;3669.1;62.5;26.5;47.2;54.4;178.4;1259.1;;164.7;16.7;46.6;6266;3.7;;36.6;4.6;51.5;166.5;5.9;1.4;64.7;71.09999999999999;1.2;13.5;40.8;58.4;10.9;1424.7;7.3;3.9;12.6;34.1;86.90000000000001;549.8;;42.6;10.6;15.2;;;;
924;China;19853;10640.3;33.7;;95.3;38.5;177.7;612.8;25;1.9;263.6;85.5;2.2;166.7;337.9;260.4;31.6;3852.1;32.3;27.5;76.2;74.90000000000001;190.7;1159.2;;276;18;39.8;6842.3;4.4;;38;6.2;56.1;204.9;5.1;1.7;81.5;79.8;.8;20.9;43.3;52.1;19.2;1416.5;10.4;6.1;17.3;40.6;84.90000000000001;583.8;;101.9;1.9;20.7;;;;
924;China;19854;13454.8;72.2;;82;48.5;248.7;919.6;12.9;3.7;283.2;71;8.300000000000001;154.5;334.7;300.6;32.7;4654.3;31.3;25.4;88.59999999999999;103.7;222.1;1657.1;;362.9;20.9;100.6;8680.3;5;;51.7;6.1;76.59999999999999;226.6;6.7;1.9;81.2;109;1.1;17.3;57.7;66.8;18.8;1770.2;7.1;6;20.2;49.4;120.2;745.5;;174.5;2.4;61;;;;
924;China;19861;8577.4;55.6;;58.3;28.1;178.4;796.3;6.7;1.7;222.9;59.7;2.1;78.3;312.1;210.4;21.5;2685.4;34.9;20.8;63.6;96.5;151.8;1166.9;;167.2;13.1;63.6;5848.1;2.7;;47.7;5.9;61.8;188.3;3.4;1.6;77.2;83.59999999999999;1.2;14.6;44.2;63.7;28.9;1282.8;5.3;4.7;13;35.1;79.3;515.2000000000001;;72.2;1.6;40.6;;;;
924;China;19862;11175.7;58.5;;94.3;26.1;185.1;886.2000000000001;6.3;3.1;295;84.40000000000001;6.6;82.5;390.6;287.2;34;2888.7;37;39;89.09999999999999;121;299.1;1305.5;;204.4;20.6;87.5;7707.3;3.8;;52.3;7.7;72.2;235.7;5.8;1.6;80.59999999999999;110.2;2;17;47.3;93.2;22;1081.8;5.9;6.2;15.6;38.8;580.8;644.3;;46.7;3.9;96.5;;;;
